dataset_order,dataset_key,dataset_family,dataset_condition,expected_matched_frames,label,candidate_key,role,enc_level,channels,channel_count,source_fr1_lightswitch_ate_mean_cm,status,reason,dataset_rank,coverage_ratio,trajectory_poses,associated_poses,elapsed_seconds,historical_evo_ape_mean_cm,historical_evo_ape_rmse_cm,historical_evo_rpe_rmse_cm,se3_ate_rmse_cm,se3_ate_mean_cm,se3_ate_max_cm,translation_rpe_rmse_cm,translation_rpe_max_cm,rotation_rpe_rmse_deg,rotation_rpe_max_deg,rotation_ape_rmse_deg,photo_mse_median,photo_mse_p95,photo_mse_nonfinite_count,valid_ratio_min,h_cond_max,crazy_affine_count
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,2488,enc0_k01_single_d03,enc0:3,Enc0 best/only viable singleton control,0,[3],1,24.5318,PASS,Completed the full matched RGB-D sequence,9,0.9991961414790996,2486,2486,133.40556986800016,14.396,16.7447,0.8078,19.12990035789124,16.086512565505387,38.14993153604087,0.4697956387202801,3.249927151842153,0.24396238472557885,1.2097285474818458,5.840500768384918,1.1791805000000002,1.6124015,0,0.854,12930.0,12
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,2488,enc0_k02_d02_d14,"enc0:2,14",Enc0 best two-channel configuration,0,"[2,14]",2,10.3332,PASS,Completed the full matched RGB-D sequence,5,0.9991961414790996,2486,2486,128.74253447399997,11.978900000000001,14.1016,0.7581,16.39121314353363,13.572485943546475,34.008805068370954,0.46010452515726263,2.39468792483031,0.24009228260982587,0.9802691090200115,4.4566894819960625,2.6483334999999997,3.32786925,0,0.855,17970.0,4
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,2488,enc0_global_rank02_k03_d03_d07_d12,"enc0:3,7,12",Enc0 global rank 2; best three-channel configuration,0,"[3,7,12]",3,6.0004,PASS,Completed the full matched RGB-D sequence,3,0.9991961414790996,2486,2486,125.25332831900005,10.469299999999999,12.2971,0.7187,14.226296702889416,11.831846175978342,29.00625470064824,0.4632802963026931,2.4902199259703437,0.23149190826855,0.947849270437334,3.9156509133940163,4.1590575,5.07372175,0,0.855,21550.0,0
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,2488,enc0_global_rank03_k04_d02_d03_d12_d14,"enc0:2,3,12,14",Enc0 global rank 3; best fixed four-channel configuration,0,"[2,3,12,14]",4,6.3905,PASS,Completed the full matched RGB-D sequence,2,0.9991961414790996,2486,2486,124.42044012899987,10.1457,11.8765,0.7284999999999999,13.70622604184657,11.442257698858022,28.12856226342586,0.46069833858183434,2.49919808634619,0.23392782706202375,0.9671252531984771,3.9491275268503867,5.5773315,6.71554275,0,0.855,18130.0,0
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,2488,enc0_global_rank01_k06_d02_d03_d07_d12_d13_d14,"enc0:2,3,7,12,13,14",Enc0 global rank 1 / accuracy-first configuration,0,"[2,3,7,12,13,14]",6,5.9208,PASS,Completed the full matched RGB-D sequence,1,0.9991961414790996,2486,2486,124.43714349799984,10.0373,11.6031,0.6844,13.30894082013256,11.202607737010805,27.50346283286466,0.45928900558667163,2.47623356188573,0.2321377588216331,0.933994549425096,3.7004290333085814,8.4465955,10.0285405,0,0.845,21010.0,0
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,2488,enc0_all16,enc0:all,Enc0 all-channel control,0,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]",16,12.9502,PASS,Completed the full matched RGB-D sequence,4,0.9991961414790996,2486,2486,125.35811599599992,10.5238,12.181799999999999,0.6738,13.962591526620493,11.770397768897665,29.499462473518435,0.446614359282335,2.308645545799768,0.23165014450817276,0.9645920477350344,3.9414694102560053,33.562031000000005,41.11570675,0,0.855,9971.0,0
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,2488,enc0_bqs_top5_d00_d03_d10_d14_d15,"enc0:0,3,10,14,15","Enc0 historical BQS-selected top-5 control, re-evaluated by direct full sequence",0,"[0,3,10,14,15]",5,13.7216,PASS,Completed the full matched RGB-D sequence,6,0.9991961414790996,2486,2486,123.33195712399993,12.666,14.855199999999998,0.7413000000000001,17.27739395049268,14.268632000186804,37.42255157325163,0.4605688843491362,2.6133117555436107,0.23201005877861983,0.9629315165349509,4.842261865190189,8.613053,10.81301225,0,0.855,5727.0,0
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,2488,enc1_k02_d00_d05,"enc1:0,5",Enc1 minimum viable two-channel configuration,1,"[0,5]",2,8.0837,PASS,Completed the full matched RGB-D sequence,10,0.9991961414790996,2486,2486,133.39013640200028,14.4476,17.2883,0.8833000000000001,20.330166823496636,16.27015047252634,42.99220984542326,0.5726881592601729,3.26233591306935,0.22993439641424124,0.8522142699398638,5.664196512532839,3.1533805,3.684693,0,0.846,14110.0,37
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,2488,enc1_global_rank03_k04_d00_d05_d18_d30,"enc1:0,5,18,30",Enc1 global rank 3; best fixed four-channel configuration,1,"[0,5,18,30]",4,7.1673,PASS,Completed the full matched RGB-D sequence,12,0.9991961414790996,2486,2486,141.53991418099986,15.5833,18.621499999999997,0.8702,21.78660288054636,17.553696078829606,46.62458208504429,0.5395253585241377,2.7390766755808076,0.23143900283124208,0.8962171463033959,6.185393631961642,9.078093500000001,11.036493,0,0.844,13870.0,2
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,2488,enc1_global_rank01_k06_d05_d06_d17_d18_d28_d30,"enc1:5,6,17,18,28,30",Enc1 global rank 1 / accuracy-first configuration,1,"[5,6,17,18,28,30]",6,6.7335,PASS,Completed the full matched RGB-D sequence,11,0.9991961414790996,2486,2486,150.83787435400018,14.959200000000001,17.291,0.7358,19.733938674024827,16.592018886802776,41.18582882983481,0.46671237739934074,2.743934590405714,0.23580087892510498,1.0423532312116064,6.1480830477818,31.935982000000003,52.72634875,0,0.844,9666.0,4
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,2488,enc1_global_rank02_k06_d00_d05_d06_d17_d18_d30,"enc1:0,5,6,17,18,30",Enc1 global rank 2; direct greedy six-channel endpoint,1,"[0,5,6,17,18,30]",6,6.9553,PASS,Completed the full matched RGB-D sequence,7,0.9991961414790996,2486,2486,146.24103135799987,12.976299999999998,15.051800000000002,0.7571,17.294937085347012,14.452175511436744,37.18513814830007,0.48961708190091524,2.4900665816580023,0.23103721961389695,0.9310515014087353,5.190515960516256,17.6339225,24.4494885,0,0.844,13900.0,8
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,2488,enc1_all32,enc1:all,Enc1 all-channel control,1,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]",32,18.9322,PASS,Completed the full matched RGB-D sequence,8,0.9991961414790996,2486,2486,161.7602598620001,14.0541,16.6236,0.7529,19.53641900952251,15.955238586725212,43.18877401424916,0.460967191634075,2.4738673440932946,0.22897797494402125,0.9346863671190375,5.515574693950557,129.636459,176.43188075,0,0.854,13930.0,56
9,fr3_long_office_household_flashlight,fr3_long_office_household,flashlight,2488,enc1_bqs_top5_d04_d09_d10_d15_d30,"enc1:4,9,10,15,30","Enc1 historical BQS-selected top-5 control, re-evaluated by direct full sequence",1,"[4,9,10,15,30]",5,18.494,PASS,Completed the full matched RGB-D sequence,13,0.9991961414790996,2486,2486,154.88303935600015,17.6622,21.0585,0.8592000000000001,24.786843797941575,20.150045020986134,54.551340291368156,0.4935547843913501,3.1232613549997703,0.23444413365368555,1.1811476885662378,7.24668786018222,36.7592625,69.740448,0,0.851,6919.0,15
